Part_Desc_,Rework,Work_Order_Qty,Case ID,label,Activity,Resource,Report_Type,Resource.1,Qty_Completed,Qty_for_MRB,activity_duration,Complete Timestamp,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases
Spur Gear,missing,24,Case56,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,24,0,49,2012-03-08 12:19:00,739,3,3,12,35,3070,8,19
Adjusting Nut,missing,28,Case58,regular,Round Grinding - Manual,ID4528,S,Machine 27 - Grinding,0,0,27,2012-02-09 11:16:00,676,2,3,11,0,0,1,37
Adjusting Nut,missing,28,Case58,regular,Round Grinding - Manual,ID4528,S,Machine 27 - Grinding,0,0,69,2012-02-09 13:37:00,817,2,3,13,141,141,2,37
Adjusting Nut,missing,28,Case58,regular,Round Grinding - Manual,ID4872,D,Machine 27 - Grinding,10,0,132,2012-02-09 18:14:00,1094,2,3,18,277,418,3,36
Adjusting Nut,missing,28,Case58,regular,Round Grinding - Manual,ID4528,D,Machine 27 - Grinding,18,0,418,2012-02-12 06:12:00,372,2,6,6,3598,4016,4,35
Adjusting Nut,missing,28,Case58,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,28,0,501,2012-02-19 15:11:00,911,2,6,15,10619,14635,5,28
Adjusting Nut,missing,28,Case58,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,28,0,75,2012-02-19 16:24:00,984,2,6,16,73,14708,6,28
Adjusting Nut,missing,28,Case58,regular,Packing,ID4820,D,Packing,28,0,60,2012-02-20 01:00:00,60,2,0,1,516,15224,7,28
Ballnut,missing,10,Case59,deviant,Turning & Milling - Machine 6,ID4794,S,Machine 6 - Turning & Milling,2,0,367,2012-03-18 15:54:00,954,3,6,15,0,0,1,21
Ballnut,missing,10,Case59,deviant,Turning & Milling - Machine 6,ID4429,D,Machine 6 - Turning & Milling,7,0,108,2012-03-18 17:59:00,1079,3,6,17,125,125,2,22
Ballnut,missing,10,Case59,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,1,0,57,2012-03-18 21:18:00,1278,3,6,21,199,324,3,22
Ballnut,missing,10,Case59,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,7,0,50,2012-03-21 10:10:00,610,3,2,10,3652,3976,4,19
Ballnut,missing,10,Case59,deviant,Laser Marking - Machine 7,ID4718,D,Machine 7- Laser Marking,7,0,5,2012-03-21 14:56:00,896,3,2,14,286,4262,5,18
Ballnut,missing,10,Case59,deviant,Lapping - Machine 1,ID0420,D,Machine 1 - Lapping,7,0,38,2012-03-21 17:35:00,1055,3,2,17,159,4421,6,19
Ballnut,missing,10,Case59,deviant,Packing,ID4820,D,Packing,7,0,60,2012-03-22 01:00:00,60,3,3,1,445,4866,7,17
Ballnut,missing,10,Case59,deviant,Final Inspection Q.C.,ID4618,D,Quality Check 1,7,0,101,2012-03-22 11:08:00,668,3,3,11,608,5474,8,16
Bearing,missing,73,Case6,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,1,0,90,2012-02-06 06:30:00,390,2,0,6,0,0,1,33
Bearing,missing,73,Case6,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0,0,24,2012-02-06 06:36:00,396,2,0,6,6,6,2,33
Bearing,missing,73,Case6,deviant,Turning & Milling - Machine 8,ID4219,S,Machine 8 - Turning & Milling,0,0,183,2012-02-07 15:43:00,943,2,1,15,1987,1993,3,34
Bearing,missing,73,Case6,deviant,Turning & Milling - Machine 8,ID4219,S,Machine 8 - Turning & Milling,1,0,172,2012-02-07 18:52:00,1132,2,1,18,189,2182,4,34
Bearing,missing,73,Case6,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0,0,431,2012-02-08 03:38:00,218,2,2,3,526,2708,5,33
Bearing,missing,73,Case6,deviant,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,27,0,185,2012-02-08 06:44:00,404,2,2,6,186,2894,6,33
Bearing,missing,73,Case6,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,16,2012-02-08 07:06:00,426,2,2,7,22,2916,7,34
Bearing,missing,73,Case6,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,474,2012-02-08 14:44:00,884,2,2,14,458,3374,8,35
Bearing,missing,73,Case6,deviant,Turning & Milling - Machine 8,ID4219,D,Machine 8 - Turning & Milling,33,0,663,2012-02-08 18:03:00,1083,2,2,18,199,3573,9,35
Bearing,missing,73,Case6,deviant,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,11,0,238,2012-02-09 00:37:00,37,2,3,0,394,3967,10,35
Bearing,missing,73,Case6,deviant,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,0,0,75,2012-02-09 01:15:00,75,2,3,1,38,4005,11,35
Bearing,missing,73,Case6,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,73,0,9,2012-02-09 07:23:00,443,2,3,7,368,4373,12,36
Bearing,missing,73,Case6,deviant,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,73,0,45,2012-02-10 09:16:00,556,2,4,9,1553,5926,13,35
Bearing,missing,73,Case6,deviant,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,72,0,47,2012-02-12 10:26:00,626,2,6,10,2950,8876,14,35
Bearing,missing,73,Case6,deviant,Final Inspection Q.C.,ID4618,D,Quality Check 1,72,0,1,2012-02-13 16:41:00,1001,2,0,16,1815,10691,15,34
Bearing,missing,73,Case6,deviant,Packing,ID4820,D,Packing,55,0,60,2012-02-14 01:00:00,60,2,1,1,0,11190,16,32
Bearing,missing,73,Case6,deviant,Packing,ID4820,D,Packing,17,0,60,2012-02-14 01:00:00,60,2,1,1,499,11190,17,32
Assembly 1,missing,15,Case60,regular,Turning - Machine 8,ID4219,S,Machine 8 - Turning & Milling,0,0,107,2012-03-16 00:10:00,10,3,4,0,0,0,1,24
Assembly 1,missing,15,Case60,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,15,0,20,2012-03-16 07:20:00,440,3,4,7,430,430,2,22
Assembly 1,missing,15,Case60,regular,Turning - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0,0,157,2012-03-16 12:30:00,750,3,4,12,310,740,3,21
Assembly 1,missing,15,Case60,regular,Turning Q.C.,ID4287,S,Quality Check 1,0,0,60,2012-03-18 08:00:00,480,3,6,8,2610,3350,4,20
Assembly 1,missing,15,Case60,regular,Turning - Machine 8,ID4219,B,Machine 8 - Turning & Milling,0,0,98,2012-03-18 08:39:00,519,3,6,8,39,3389,5,20
Assembly 1,missing,15,Case60,regular,Turning - Machine 8,ID0997,S,Machine 8 - Turning & Milling,15,0,399,2012-03-18 23:30:00,1410,3,6,23,891,4280,6,22
Assembly 1,missing,15,Case60,regular,Turning Q.C.,ID4287,D,Quality Check 1,0,0,58,2012-03-19 17:58:00,1078,3,0,17,1108,5388,7,20
Assembly 1,missing,15,Case60,regular,Turning Q.C.,ID4287,D,Quality Check 1,15,0,46,2012-03-20 08:00:00,480,3,1,8,842,6230,8,20
Assembly 1,missing,15,Case60,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,15,0,36,2012-03-20 12:35:00,755,3,1,12,275,6505,9,18
Assembly 1,missing,15,Case60,regular,Laser Marking - Machine 7,ID4882,D,Machine 7- Laser Marking,15,0,11,2012-03-20 12:47:00,767,3,1,12,12,6517,10,18
Assembly 1,missing,15,Case60,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0,0,60,2012-03-20 14:30:00,870,3,1,14,103,6620,11,17
Assembly 1,missing,15,Case60,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,15,0,1,2012-03-20 17:05:00,1025,3,1,17,155,6775,12,19
Assembly 1,missing,15,Case60,regular,Packing,ID4820,D,Packing,15,0,60,2012-03-21 01:00:00,60,3,2,1,475,7250,13,19
Socket,missing,40,Case61,deviant,Turning & Milling - Machine 9,ID3846,B,Machine 9 - Turning & Milling,0,0,258,2012-02-16 16:05:00,965,2,3,16,0,0,1,30
Socket,missing,40,Case61,deviant,Turning & Milling - Machine 9,ID3846,S,Machine 9 - Turning & Milling,1,0,60,2012-02-16 16:27:00,987,2,3,16,22,22,2,30
Socket,missing,40,Case61,deviant,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,3,0,62,2012-02-16 17:30:00,1050,2,3,17,63,85,3,30
Socket,missing,40,Case61,deviant,Turning & Milling - Machine 9,ID4932,D,Machine 9 - Turning & Milling,27,0,571,2012-02-17 06:46:00,406,2,4,6,796,881,4,28
Socket,missing,40,Case61,deviant,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,9,0,206,2012-02-17 10:31:00,631,2,4,10,225,1106,5,27
Socket,missing,40,Case61,deviant,Turning & Milling Q.C.,ID4287,S,Quality Check 1,0,0,109,2012-02-17 11:49:00,709,2,4,11,78,1184,6,27
Socket,missing,40,Case61,deviant,Turning & Milling - Machine 9,ID4641,S,Machine 9 - Turning & Milling,0,0,245,2012-02-19 06:50:00,410,2,6,6,2581,3765,7,28
Socket,missing,40,Case61,deviant,Turning & Milling - Machine 9,ID3846,S,Machine 9 - Turning & Milling,1,0,110,2012-02-19 10:53:00,653,2,6,10,243,4008,8,27
Socket,missing,40,Case61,deviant,Turning & Milling Q.C.,ID4287,D,Quality Check 1,0,0,60,2012-02-19 11:30:00,690,2,6,11,37,4045,9,28
Socket,missing,40,Case61,deviant,Turning & Milling - Machine 9,ID3846,S,Machine 9 - Turning & Milling,1,0,90,2012-02-19 12:24:00,744,2,6,12,54,4099,10,28
Socket,missing,40,Case61,deviant,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,7,0,148,2012-02-19 15:14:00,914,2,6,15,170,4269,11,28
Socket,missing,40,Case61,deviant,Turning & Milling - Machine 9,ID4641,D,Machine 9 - Turning & Milling,12,0,269,2012-02-20 00:34:00,34,2,0,0,560,4829,12,29
Socket,missing,40,Case61,deviant,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,19,0,507,2012-02-20 15:27:00,927,2,0,15,893,5722,13,29
Socket,missing,40,Case61,deviant,Turning & Milling Q.C.,ID4493,D,Quality Check 1,39,0,181,2012-02-20 16:49:00,1009,2,0,16,82,5804,14,28
Socket,missing,40,Case61,deviant,other,other,D,other,39,0,0,2012-02-20 16:54:00,1014,2,0,16,5,5809,15,28
Socket,missing,40,Case61,deviant,Turning & Milling Q.C.,ID4493,D,Quality Check 1,0,0,3,2012-02-20 16:55:00,1015,2,0,16,1,5810,16,27
Ballnut,missing,9,Case62,regular,Turning & Milling - Machine 8,ID4219,S,Machine 8 - Turning & Milling,0,0,156,2012-02-19 16:03:00,963,2,6,16,0,0,1,29
Ballnut,missing,9,Case62,regular,Turning & Milling - Machine 8,ID4219,B,Machine 8 - Turning & Milling,0,0,877,2012-02-20 06:41:00,401,2,0,6,878,878,2,28
Ballnut,missing,9,Case62,regular,Turning & Milling - Machine 8,ID4219,S,Machine 8 - Turning & Milling,1,0,377,2012-02-20 12:59:00,779,2,0,12,378,1256,3,28
Ballnut,missing,9,Case62,regular,Turning & Milling - Machine 8,ID4219,B,Machine 8 - Turning & Milling,0,0,155,2012-02-20 15:35:00,935,2,0,15,156,1412,4,29
Ballnut,missing,9,Case62,regular,Turning & Milling - Machine 8,ID4219,D,Machine 8 - Turning & Milling,8,0,91,2012-02-20 17:07:00,1027,2,0,17,92,1504,5,27
Ballnut,missing,9,Case62,regular,Turning & Milling - Machine 8,ID4219,D,Machine 8 - Turning & Milling,9,0,42,2012-02-21 12:51:00,771,2,1,12,1184,2688,6,25
Ballnut,missing,9,Case62,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,9,0,36,2012-02-22 15:47:00,947,2,2,15,1616,4304,7,28
Ballnut,missing,9,Case62,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,221,2012-03-07 15:09:00,909,3,2,15,20122,24426,8,20
Ballnut,missing,9,Case62,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,9,0,75,2012-03-11 12:19:00,739,3,6,12,5590,30016,9,16
Ballnut,missing,9,Case62,regular,Flat Grinding - Machine 11,ID0998,D,Machine 11 - Grinding,9,0,47,2012-03-11 12:20:00,740,3,6,12,1,30017,10,16
Ballnut,missing,9,Case62,regular,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,9,0,75,2012-03-11 13:36:00,816,3,6,13,76,30093,11,16
Ballnut,missing,9,Case62,regular,Round Grinding - Machine 3,ID4445,S,Machine 3 - Round Grinding,0,0,130,2012-03-13 09:11:00,551,3,1,9,2615,32708,12,19
Ballnut,missing,9,Case62,regular,Round Grinding - Machine 3,ID4445,D,Machine 3 - Round Grinding,9,0,81,2012-03-13 10:33:00,633,3,1,10,82,32790,13,19
Ballnut,missing,9,Case62,regular,other,ID4872,D,Machine 12 - Grinding,0,0,145,2012-03-16 11:45:00,705,3,4,11,4392,37182,14,21
Ballnut,missing,9,Case62,regular,Packing,ID4820,D,Packing,9,0,60,2012-03-19 01:00:00,60,3,0,1,3675,40857,15,22
Ballnut,missing,9,Case62,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,9,0,66,2012-03-19 11:03:00,663,3,0,11,603,41460,16,20
Cable Head,missing,155,Case63,deviant,Turning & Milling - Machine 4,ID4529,S,Machine 4 - Turning & Milling,0,0,58,2012-02-08 06:32:00,392,2,2,6,0,0,1,33
Cable Head,missing,155,Case63,deviant,Turning & Milling - Machine 4,ID4529,S,Machine 4 - Turning & Milling,0,0,139,2012-02-09 05:08:00,308,2,3,5,1356,1356,2,35
Cable Head,missing,155,Case63,deviant,Turning & Milling Q.C.,ID4163,S,Quality Check 1,0,0,64,2012-02-10 11:00:00,660,2,4,11,1792,3148,3,35
Cable Head,missing,155,Case63,deviant,Turning & Milling - Machine 4,ID4429,D,Machine 4 - Turning & Milling,9,0,180,2012-02-10 12:33:00,753,2,4,12,93,3241,4,35
Cable Head,missing,155,Case63,deviant,Turning & Milling - Machine 4,ID4794,D,Machine 4 - Turning & Milling,35,0,420,2012-02-11 19:00:00,1140,2,5,19,1827,5068,5,35
Cable Head,missing,155,Case63,deviant,Turning & Milling - Machine 4,ID4794,D,Machine 4 - Turning & Milling,41,0,1050,2012-02-12 06:38:00,398,2,6,6,698,5766,6,35
Cable Head,missing,155,Case63,deviant,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,15,0,684,2012-02-12 10:00:00,600,2,6,10,202,5968,7,35
Cable Head,missing,155,Case63,deviant,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,55,0,218,2012-02-12 10:45:00,645,2,6,10,45,6013,8,34
Cable Head,missing,260,Case64,regular,Turning & Milling - Machine 5,ID4429,S,Machine 5 - Turning & Milling,2,0,450,2012-03-15 23:59:00,1439,3,3,23,0,0,1,23
Cable Head,missing,260,Case64,regular,Turning & Milling - Machine 5,ID4932,D,Machine 5 - Turning & Milling,37,0,400,2012-03-16 07:00:00,420,3,4,7,421,421,2,23
Cable Head,missing,260,Case64,regular,Turning & Milling - Machine 5,ID4529,D,Machine 5 - Turning & Milling,30,0,339,2012-03-16 12:49:00,769,3,4,12,349,770,3,21
Cable Head,missing,260,Case64,regular,Turning & Milling - Machine 5,ID4932,D,Machine 5 - Turning & Milling,52,0,397,2012-03-17 15:00:00,900,3,5,15,1571,2341,4,21
Cable Head,missing,260,Case64,regular,Turning & Milling - Machine 5,ID4932,D,Machine 5 - Turning & Milling,6,0,162,2012-03-18 16:04:00,964,3,6,16,1504,3845,5,21
Cable Head,missing,260,Case64,regular,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,12,0,79,2012-03-18 17:59:00,1079,3,6,17,115,3960,6,22
Cable Head,missing,260,Case64,regular,Turning & Milling - Machine 5,ID4529,D,Machine 5 - Turning & Milling,0,0,1,2012-03-18 20:08:00,1208,3,6,20,129,4089,7,22
Cable Head,missing,260,Case64,regular,Turning & Milling - Machine 5,ID4529,D,Machine 5 - Turning & Milling,70,0,602,2012-03-19 06:10:00,370,3,0,6,602,4691,8,22
Bearing,missing,500,Case65,regular,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,5,0,60,2012-03-22 08:00:00,480,3,3,8,0,0,1,18
Bearing,missing,500,Case65,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,51,2012-03-22 11:59:00,719,3,3,11,239,239,2,16
Bearing,missing,500,Case65,regular,Turning & Milling - Machine 9,ID4641,D,Machine 9 - Turning & Milling,20,0,304,2012-03-29 16:02:00,962,3,3,16,10323,10562,3,8
Bearing,missing,500,Case65,regular,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,31,0,418,2012-03-29 23:41:00,1421,3,3,23,459,11021,4,7
Bearing,missing,500,Case65,regular,Turning & Milling - Machine 9,ID4794,D,Machine 9 - Turning & Milling,23,0,359,2012-03-30 05:54:00,354,3,4,5,373,11394,5,7
Bearing,missing,500,Case65,regular,Turning & Milling - Machine 9,ID0937,D,Machine 9 - Turning & Milling,8,0,180,2012-03-30 12:00:00,720,3,4,12,366,11760,6,1
Ring,missing,10,Case66,regular,Turning - Machine 8,ID4219,S,Machine 8 - Turning & Milling,1,0,40,2012-02-19 10:58:00,658,2,6,10,0,0,1,28
Ring,missing,10,Case66,regular,Turning - Machine 8,ID4219,D,Machine 8 - Turning & Milling,9,0,147,2012-02-19 13:26:00,806,2,6,13,148,148,2,29
Ring,missing,10,Case66,regular,Turning Q.C.,ID4618,D,Quality Check 1,10,0,1,2012-02-19 15:53:00,953,2,6,15,147,295,3,28
Ring,missing,10,Case66,regular,Flat Grinding - Machine 11,ID0998,D,Machine 11 - Grinding,10,0,57,2012-02-20 11:21:00,681,2,0,11,1168,1463,4,28
Ring,missing,10,Case66,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,10,0,127,2012-03-01 13:58:00,838,3,3,13,14557,16020,5,17
Ring,missing,10,Case66,regular,other,other,D,other,10,0,150,2012-03-08 07:00:00,420,3,3,7,9662,25682,6,20
Ring,missing,10,Case66,regular,Turning Q.C.,ID4618,D,Quality Check 1,0,0,205,2012-03-08 15:53:00,953,3,3,15,533,26215,7,19
Ring,missing,10,Case66,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,10,0,75,2012-03-09 14:10:00,850,3,4,14,0,27552,8,19
Ring,missing,10,Case66,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,10,0,75,2012-03-09 14:10:00,850,3,4,14,1337,27552,9,19
Ring,missing,10,Case66,regular,Packing,ID4820,D,Packing,10,0,60,2012-03-11 01:00:00,60,3,6,1,2090,29642,10,19
Ring,missing,10,Case66,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,10,0,75,2012-03-11 09:26:00,566,3,6,9,506,30148,11,16
Cable Head,missing,150,Case67,regular,Turning & Milling - Machine 5,ID4429,S,Machine 5 - Turning & Milling,1,0,187,2012-02-02 22:53:00,1373,2,3,22,0,0,1,35
Cable Head,missing,150,Case67,regular,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,12,0,104,2012-02-02 23:39:00,1419,2,3,23,46,46,2,35
Cable Head,missing,150,Case67,regular,Turning & Milling - Machine 4,ID4932,S,Machine 4 - Turning & Milling,0,0,360,2012-02-03 07:00:00,420,2,4,7,441,487,3,34
Cable Head,missing,150,Case67,regular,Turning & Milling - Machine 5,ID4932,D,Machine 5 - Turning & Milling,48,0,436,2012-02-03 07:02:00,422,2,4,7,2,489,4,34
Cable Head,missing,150,Case67,regular,Turning & Milling - Machine 5,ID4167,D,Machine 5 - Turning & Milling,39,0,334,2012-02-03 12:50:00,770,2,4,12,348,837,5,34
Cable Head,missing,150,Case67,regular,Turning & Milling - Machine 5,ID4932,D,Machine 5 - Turning & Milling,50,0,460,2012-02-03 20:30:00,1230,2,4,20,460,1297,6,34
Cable Head,missing,150,Case67,regular,Turning & Milling - Machine 4,ID4641,D,Machine 4 - Turning & Milling,23,0,434,2012-02-05 06:38:00,398,2,6,6,2048,3345,7,33
Cable Head,missing,150,Case67,regular,Turning & Milling Q.C.,ID4163,D,Quality Check 1,0,0,100,2012-02-05 08:40:00,520,2,6,8,122,3467,8,33
Cable Head,missing,150,Case67,regular,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,32,0,541,2012-02-05 15:52:00,952,2,6,15,432,3899,9,32
Cable Head,missing,150,Case67,regular,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,23,0,477,2012-02-05 23:53:00,1433,2,6,23,481,4380,10,32
Cable Head,missing,150,Case67,regular,Turning & Milling - Machine 4,ID4529,D,Machine 4 - Turning & Milling,11,0,224,2012-02-06 03:41:00,221,2,0,3,228,4608,11,32
Cable Head,missing,150,Case67,regular,Turning & Milling - Machine 4,ID0997,D,Machine 4 - Turning & Milling,9,0,180,2012-02-06 06:36:00,396,2,0,6,175,4783,12,33
Cable Head,missing,150,Case67,regular,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,14,0,288,2012-02-06 11:49:00,709,2,0,11,313,5096,13,33
Cable Head,missing,150,Case67,regular,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,12,0,229,2012-02-06 15:59:00,959,2,0,15,250,5346,14,32
Cable Head,missing,150,Case67,regular,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,13,0,184,2012-02-06 20:16:00,1216,2,0,20,257,5603,15,33
Cable Head,missing,150,Case67,regular,Turning & Milling - Machine 4,ID4529,D,Machine 4 - Turning & Milling,13,0,371,2012-02-07 02:27:00,147,2,1,2,371,5974,16,35
Cable Head,missing,150,Case67,regular,Turning & Milling Q.C.,ID4163,D,Quality Check 1,148,0,190,2012-02-07 12:10:00,730,2,1,12,583,6557,17,35
Cable Head,missing,150,Case67,regular,Laser Marking - Machine 7,ID3846,D,Machine 7- Laser Marking,56,0,28,2012-02-08 09:33:00,573,2,2,9,1283,7840,18,34
Cable Head,missing,150,Case67,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,92,0,159,2012-02-08 13:39:00,819,2,2,13,246,8086,19,34
Cable Head,missing,150,Case67,regular,Lapping - Machine 1,ID4882,D,Machine 1 - Lapping,0,0,75,2012-03-27 01:15:00,75,3,1,1,68376,76462,20,13
Cable Head,missing,150,Case67,regular,other,ID4882,D,Machine 11 - Grinding,0,0,96,2012-03-27 13:25:00,805,3,1,13,730,77192,21,12
Cable Head,missing,150,Case67,regular,other,ID4882,D,Machine 11 - Grinding,10,0,1,2012-03-27 13:26:00,806,3,1,13,1,77193,22,12
Cable Head,missing,150,Case67,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,38,0,158,2012-03-27 16:05:00,965,3,1,16,159,77352,23,11
Spur Gear,missing,6,Case68,regular,other,other,D,other,6,0,270,2012-02-27 15:00:00,900,2,0,15,0,0,1,22
Spur Gear,missing,6,Case68,regular,Turning - Machine 8,other,D,Machine 8 - Turning & Milling,0,0,60,2012-02-27 17:00:00,1020,2,0,17,120,120,2,23
Spur Gear,missing,6,Case68,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0,0,91,2012-02-28 08:40:00,520,2,1,8,940,1060,3,23
Spur Gear,missing,6,Case68,regular,Packing,ID4820,D,Packing,6,0,60,2012-02-29 01:00:00,60,2,2,1,980,2040,4,18
Spur Gear,missing,6,Case68,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,6,0,30,2012-02-29 14:30:00,870,2,2,14,810,2850,5,18
Ballnut,missing,5,Case69,regular,other,ID0997,S,Machine 8 - Turning & Milling,5,0,479,2012-03-13 15:57:00,957,3,1,15,0,0,1,19
Ballnut,missing,5,Case69,regular,Packing,ID4820,D,Packing,5,0,60,2012-03-20 01:00:00,60,3,1,1,9183,9183,2,19
Ballnut,missing,5,Case69,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,5,0,75,2012-03-20 10:58:00,658,3,1,10,598,9781,3,18
Bearing,missing,8,Case7,regular,Turning & Milling - Machine 4,ID4167,S,Machine 4 - Turning & Milling,0,0,467,2012-03-11 19:35:00,1175,3,6,19,0,0,1,16
Bearing,missing,8,Case7,regular,other,ID4932,S,Machine 4 - Turning & Milling,0,0,113,2012-03-11 21:30:00,1290,3,6,21,115,115,2,16
Bearing,missing,8,Case7,regular,Turning & Milling - Machine 4,ID4167,S,Machine 4 - Turning & Milling,1,0,489,2012-03-12 16:02:00,962,3,0,16,1112,1227,3,18
Bearing,missing,8,Case7,regular,Turning & Milling - Machine 4,ID4429,D,Machine 4 - Turning & Milling,5,0,147,2012-03-12 19:44:00,1184,3,0,19,222,1449,4,18
Bearing,missing,8,Case7,regular,Turning & Milling - Machine 4,ID4932,S,Machine 4 - Turning & Milling,0,0,36,2012-03-12 20:24:00,1224,3,0,20,40,1489,5,18
Bearing,missing,8,Case7,regular,Turning & Milling - Machine 4,ID4932,D,Machine 4 - Turning & Milling,2,0,45,2012-03-12 21:10:00,1270,3,0,21,46,1535,6,18
Bearing,missing,8,Case7,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,8,0,1,2012-03-13 09:20:00,560,3,1,9,730,2265,7,19
Bearing,missing,8,Case7,regular,Flat Grinding - Machine 11,ID0998,D,Machine 11 - Grinding,8,0,75,2012-03-14 17:13:00,1033,3,2,17,0,4178,8,21
Bearing,missing,8,Case7,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,8,0,75,2012-03-14 17:13:00,1033,3,2,17,1913,4178,9,21
Bearing,missing,8,Case7,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,8,0,75,2012-03-14 17:14:00,1034,3,2,17,1,4179,10,21
